signal_name,forced_cover_bucket,events,avg_return,median_return,win_rate,avg_mfe,avg_mae,breakeven_cost,avg_return_minus_cost,cost_beating_avg,enough_events,candidate_bucket,bucket_type,buy_aggression_bucket,volume_shock_bucket,trend_regime,volatility_regime,trend_vol_bucket
trend_filtered_short_squeeze_signal,,40,-0.00042109433962382315,-0.0003126514450610407,0.425,0.0015288178972696852,-0.0017538922226140341,0.0012,-0.001621094339623823,False,True,False,buy_aggression_bucket,buy_agg_60_65,,,,
trend_filtered_short_squeeze_signal,,9,-0.0009213139682390113,-0.0011103382555154306,0.3333333333333333,0.0016229395614795934,-0.0022687063800004292,0.0012,-0.002121313968239011,False,False,False,buy_aggression_bucket,buy_agg_lt_55,,,,
breakout_forced_cover_signal,,10,0.0008350206224774781,0.0006786489879662128,0.7,0.002917405676280671,-0.0007827737221792863,0.0012,-0.0003649793775225218,False,False,False,volume_shock_bucket,,volume_shock_na,,,
breakout_forced_cover_signal,,75,0.0005221412824664314,7.068623992623202e-05,0.5466666666666666,0.0026810906908799836,-0.0018050425552110368,0.0012,-0.0006778587175335685,False,True,False,volume_shock_bucket,,volume_shock_125_175,,,
breakout_forced_cover_signal,,116,-8.008866197198891e-05,-0.00010940341057341652,0.47413793103448276,0.0017822684043772871,-0.001678324286741663,0.0012,-0.001280088661971989,False,True,False,volume_shock_bucket,,volume_shock_075_125,,,
breakout_forced_cover_signal,,82,-0.00016965913026237628,-0.0008809273662063188,0.4268292682926829,0.0026597954664119537,-0.0027929452918379932,0.0012,-0.0013696591302623763,False,True,False,volume_shock_bucket,,volume_shock_ge_175,,,
breakout_forced_cover_signal,,138,-0.0004249257447211659,-0.00019802649221722923,0.4420289855072464,0.001290901798645881,-0.0016277499895695313,0.0012,-0.0016249257447211657,False,True,False,volume_shock_bucket,,volume_shock_lt_075,,,
current_short_squeeze_signal,,43,0.0003619833081205341,-0.0006472874073919499,0.46511627906976744,0.003051446917554724,-0.0023813609591952184,0.0012,-0.0008380166918794659,False,True,False,volume_shock_bucket,,volume_shock_ge_175,,,
current_short_squeeze_signal,,54,0.00022075656993964584,0.00010172836237609673,0.5555555555555556,0.0023076394123193403,-0.001953145199912033,0.0012,-0.000979243430060354,False,True,False,volume_shock_bucket,,volume_shock_125_175,,,
current_short_squeeze_signal,,6,7.565898133434408e-05,0.00018397305733852676,0.6666666666666666,0.0020164885317218717,-0.0009328129380203517,0.0012,-0.0011243410186656559,False,False,False,volume_shock_bucket,,volume_shock_na,,,
